figure,panel,series,seed,x,value,detail
3,B,decoder_rescue,707,9,0.6448639762021747,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,10,0.5775437489151954,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,11,0.5046580490105006,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,12,0.5007200475471715,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,13,0.4202115190155963,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,14,0.3731184070524962,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,15,0.30723818375004663,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,16,0.30406080846759403,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,17,0.2697496337946071,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,18,0.3139238139348371,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,19,0.22704319728583824,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,20,0.2131886714254506,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,21,0.20694588019679755,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,22,0.17372898012399673,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,23,0.2308790998382343,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,24,0.20721029768497423,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,25,0.23692596022571835,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,26,0.18890095874667168,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,27,0.17761251386819463,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,28,0.190424534259364,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,29,0.15964346324964876,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,30,0.1773991232117017,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,31,0.15073079692906347,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,32,0.15135234328252928,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,33,0.13257785886526108,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,34,0.1733950340690521,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,35,0.12830343961715698,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,36,0.1124180971334378,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,37,0.14051023384799127,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,38,0.16511897573416884,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,39,0.15491269599823726,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,40,0.17581396251916886,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,41,0.12050063937510315,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,42,0.14842784570323098,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,43,0.12165078564601786,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,44,0.10512352036312222,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,45,0.12152424206336339,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,46,0.07298417901620269,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,47,0.1601295952613537,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,48,0.2615736611187458,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,49,0.21162846007130362,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,50,0.1770473025739193,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,51,0.11490153935220507,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,52,0.1422302182763815,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,53,0.15050098725727626,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,54,0.11711004500587781,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,55,0.1605200543999672,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,56,0.1164338942617178,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,57,0.03948508451382319,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,58,0.00010715052485466003,seed mean across valid load-memory diagonal
3,B,decoder_rescue,707,59,0.11307109892368317,seed mean across valid load-memory diagonal
3,C,decoder_rescue,707,60,11.0,threshold=0.77777778
3,B,decoder_rescue,708,0,0.9399088948965073,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,1,0.9135808187015986,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,2,0.8930343225084502,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,3,0.8877554556779694,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,4,0.8544949873217514,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,5,0.8477112542499196,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,6,0.8141627841525607,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,7,0.7581993375184402,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,8,0.7161874811236675,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,9,0.6554101810735815,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,10,0.6287858583033085,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,11,0.5282270690920402,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,12,0.4875600050824384,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,13,0.45631912160427013,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,14,0.3923879084582238,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,15,0.37271449383762145,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,16,0.33728502148931677,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,17,0.31364142184340676,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,18,0.2714064062706062,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,19,0.2656020563913555,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,20,0.2704763965681195,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,21,0.26785702009995777,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,22,0.23655396288162783,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,23,0.24716090390811096,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,24,0.17969691815475622,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,25,0.1820769876241684,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,26,0.18230935251888106,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,27,0.13094150907162463,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,28,0.16469655954279006,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,29,0.1939670092636539,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,30,0.1644579006979863,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,31,0.14562122343943038,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,32,0.17031355095761164,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,33,0.17789350394849424,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,34,0.1541036802988786,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,35,0.21956820629537105,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,36,0.1899368374918898,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,37,0.21049829280894736,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,38,0.1711763348430395,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,39,0.12172670201176689,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,40,0.10222667045891284,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,41,0.12784947102007113,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,42,0.0924298105140527,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,43,0.15240652103196173,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,44,0.15069075068458915,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,45,0.10104320496320725,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,46,0.17780545353889465,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,47,0.047753676772117615,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,48,0.07589407141009967,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,49,0.12575030123645609,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,50,0.08508967235684395,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,51,0.08757905827628241,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,52,0.17214199621230364,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,53,0.1749606111219951,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,54,0.11342275391022365,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,55,0.1553097054362297,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,56,0.1701459288597107,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,57,0.12008542567491531,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,58,0.3244312256574631,seed mean across valid load-memory diagonal
3,B,decoder_rescue,708,59,0.33317458629608154,seed mean across valid load-memory diagonal
3,C,decoder_rescue,708,60,3.0,threshold=0.77777778
3,B,decoder_rescue,709,0,0.9564701229333877,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,1,0.9375873753579996,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,2,0.9350569895629225,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,3,0.9007452642708494,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,4,0.8689407567892756,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,5,0.8554676836187189,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,6,0.8079087011240147,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,7,0.7645369841242736,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,8,0.6962367395082345,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,9,0.6100044617173719,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,10,0.5511167886853218,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,11,0.5523153321475399,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,12,0.4676551101729274,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,13,0.37650857310979924,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,14,0.41867456309821294,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,15,0.3752862375643518,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,16,0.3543388530273329,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,17,0.3035618590061055,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,18,0.31697059369512964,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,19,0.3175199063631093,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,20,0.2870733689516783,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,21,0.2554032475902484,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,22,0.20981444052334777,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,23,0.21119606736544017,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,24,0.1819958525399367,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,25,0.17733876002686363,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,26,0.16435415670275688,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,27,0.1544491991852269,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,28,0.14140101126395166,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,29,0.14819969981908798,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,30,0.19524147311846415,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,31,0.15982360482729716,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,32,0.1407283910417131,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,33,0.13080113353552641,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,34,0.15933293849229813,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,35,0.21217837899923325,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,36,0.159067975046734,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,37,0.1239212450125943,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,38,0.18193755163387818,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,39,0.1663446504445303,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,40,0.14618025980889798,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,41,0.20594406676919838,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,42,0.17610681905514664,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,43,0.1688704573932816,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,44,0.15078567853197455,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,45,0.12146962384382884,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,46,0.13394071481057576,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,47,0.14478182104917672,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,48,0.17039865627884865,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,49,0.15734331038865176,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,50,0.25053196847438813,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,51,0.23742437114318213,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,52,0.22351159155368805,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,53,0.11549172656876701,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,54,0.1537181499103705,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,55,0.33943514674901965,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,56,0.17648997344076633,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,57,0.2635050117969513,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,58,0.33372172713279724,seed mean across valid load-memory diagonal
3,B,decoder_rescue,709,59,0.11248991638422012,seed mean across valid load-memory diagonal
3,C,decoder_rescue,709,60,8.0,threshold=0.77777778
3,B,decoder_rescue,710,0,0.947369925181071,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,1,0.9346481137356516,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,2,0.9165690870120607,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,3,0.8711224606162623,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,4,0.8767573226775441,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,5,0.828644909100099,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,6,0.8204379810227288,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,7,0.8055068603101766,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,8,0.7651903789777023,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,9,0.6396715844086572,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,10,0.575693324804306,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,11,0.5550982137115634,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,12,0.4823998403735459,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,13,0.4385340622764953,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,14,0.39277944155037403,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,15,0.40037914001279407,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,16,0.41004392386160116,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,17,0.3576695271009623,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,18,0.34504976496100426,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,19,0.32323528244727995,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,20,0.3130644134245813,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,21,0.27911525888320726,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,22,0.2574504257032746,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,23,0.2669592101026226,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,24,0.2297766697075632,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,25,0.21006213405302593,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,26,0.2149091492242673,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,27,0.2272567613558336,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,28,0.23880250146612525,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,29,0.2246363558355839,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,30,0.18489893140892188,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,31,0.16028932456312509,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,32,0.16802857204207353,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,33,0.17075446165270275,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,34,0.17848317411083442,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,35,0.09141556456685067,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,36,0.17254711470256248,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,37,0.12722692444272662,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,38,0.14188506555828181,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,39,0.13505737465761958,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,40,0.11615149434655905,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,41,0.11198840800084565,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,42,0.1537741735163662,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,43,0.10205239506767076,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,44,0.11188932519871742,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,45,0.07421652140716711,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,46,0.08286007706608091,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,47,0.06264317723420951,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,48,0.04167246073484421,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,49,0.06558804197067564,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,50,0.07061228305101394,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,51,0.06367834077941047,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,52,0.05770532414317131,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,53,0.1760190725326538,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,54,0.15309139837821326,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,55,0.09125424809753895,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,56,0.007359296083450317,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,57,0.03735138972600301,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,58,0.11804136261343956,seed mean across valid load-memory diagonal
3,B,decoder_rescue,710,59,0.33334431052207947,seed mean across valid load-memory diagonal
3,C,decoder_rescue,710,60,7.0,threshold=0.77777778
3,B,decoder_rescue,711,0,0.9308242162068685,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,1,0.9280060408479076,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,2,0.9211164846502501,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,3,0.8864461863250063,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,4,0.8446519076824188,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,5,0.8036971103061329,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,6,0.7301916297939088,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,7,0.7008344913428685,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,8,0.6484190887556627,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,9,0.6156096207160576,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,10,0.5697037622332572,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,11,0.5213041075942467,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,12,0.45021468633785844,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,13,0.4274339141680839,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,14,0.4195775723327761,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,15,0.3972139421436522,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,16,0.3324580719186501,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,17,0.31089272939188534,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,18,0.31712818287667777,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,19,0.2519809019456549,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,20,0.2508448403328657,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,21,0.2621474615656413,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,22,0.2456917903925243,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,23,0.22038956875031865,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,24,0.23785042742060292,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,25,0.20670547527926308,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,26,0.20537221497472594,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,27,0.20898084348124085,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,28,0.23952146875672042,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,29,0.25492644850765506,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,30,0.20506212984522185,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,31,0.21678584557155084,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,32,0.21037252406988824,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,33,0.18451959115487557,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,34,0.1876722390835102,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,35,0.17517595380544662,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,36,0.22990677071114382,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,37,0.0841757062336673,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,38,0.11767802184278314,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,39,0.0923735492286228,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,40,0.14934071153402328,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,41,0.1409365562231917,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,42,0.11235856223437521,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,43,0.1726853215299985,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,44,0.1729708929779008,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,45,0.19757812867561977,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,46,0.16669190994330815,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,47,0.15207097170731196,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,48,0.12769856428106627,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,49,0.13037637214769016,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,50,0.15502364048734307,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,51,0.16138827138476902,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,52,0.11811804119497538,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,53,0.15321716772658484,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,54,0.11748049532373746,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,55,0.16766271889209747,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,56,0.011981219053268433,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,57,0.05263519535462061,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,58,0.11110689863562584,seed mean across valid load-memory diagonal
3,B,decoder_rescue,711,59,0.11111223697662354,seed mean across valid load-memory diagonal
3,C,decoder_rescue,711,60,4.0,threshold=0.77777778
3,B,decoder_rescue,712,0,0.9519494195779165,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,1,0.9043538024870016,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,2,0.9212571968292368,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,3,0.8842564633018092,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,4,0.8339225740305015,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,5,0.842127770727331,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,6,0.8126449198634537,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,7,0.7636998380130192,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,8,0.7169997520171679,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,9,0.6799982984860738,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,10,0.5878665888309479,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,11,0.5522084845876207,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,12,0.48602143698371947,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,13,0.493856410555383,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,14,0.44564497665218683,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,15,0.39224402440918815,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,16,0.33548617650839413,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,17,0.2823627414398415,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,18,0.3126608415373734,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,19,0.2957744980003776,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,20,0.26289616664871573,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,21,0.22104559189234024,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,22,0.17810253573483542,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,23,0.19565746892948407,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,24,0.17535942730804285,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,25,0.20878772416285107,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,26,0.1414531077093938,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,27,0.1774901676584374,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,28,0.20081654889509082,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,29,0.18151907358438737,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,30,0.22403460120161375,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,31,0.16894163242701826,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,32,0.21652359861348355,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,33,0.19083754111219337,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,34,0.19943775695103866,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,35,0.1660010070260614,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,36,0.16991390784581503,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,37,0.15314364012168802,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,38,0.18378002332015472,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,39,0.1465667803727445,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,40,0.19289845837047323,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,41,0.24332086741924286,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,42,0.22070156244768036,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,43,0.16516806974130518,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,44,0.21118181478232145,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,45,0.23237725148598354,seed mean across valid load-memory diagonal
